number,value,datetime_start,datetime_complete,duration,params_lags,params_lags_past_covariates,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
157,187.18905115630355,2025-11-15 22:20:56.143550,2025-11-15 22:22:48.629621,0 days 00:01:52.486071,7,28,0.11091051200080083,7,267,0.7526376916782188,COMPLETE
158,199.75782106718592,2025-11-15 22:22:48.642519,2025-11-15 22:25:20.581664,0 days 00:02:31.939145,7,28,0.09965423970233363,7,360,0.7006982599569256,COMPLETE
159,230.4537843712154,2025-11-15 22:25:20.594978,2025-11-15 22:28:06.916385,0 days 00:02:46.321407,6,28,0.10574639329032699,7,360,0.6966194145049958,COMPLETE
160,235.45469669609457,2025-11-15 22:28:06.931856,2025-11-15 22:31:40.369027,0 days 00:03:33.437171,7,29,0.07367878147450639,7,438,0.7239573363396105,COMPLETE
161,177.53196104189595,2025-11-15 22:31:40.395083,2025-11-15 22:33:11.944605,0 days 00:01:31.549522,7,28,0.12045628995059086,6,338,0.7515391525125655,COMPLETE
162,187.88157842137335,2025-11-15 22:33:11.980404,2025-11-15 22:34:26.891392,0 days 00:01:14.910988,7,28,0.12062453808934753,6,286,0.6794768186260153,COMPLETE
163,204.71630407586198,2025-11-15 22:34:26.951118,2025-11-15 22:35:43.932709,0 days 00:01:16.981591,8,28,0.08896111514192559,6,283,0.7346888033651777,COMPLETE
164,197.49142245741018,2025-11-15 22:35:43.969473,2025-11-15 22:37:19.124343,0 days 00:01:35.154870,6,27,0.11469846736889304,6,368,0.6105581846282833,COMPLETE
165,236.88223508153868,2025-11-15 22:37:19.136809,2025-11-15 22:39:27.009601,0 days 00:02:07.872792,6,27,0.12221436224116039,6,488,0.6439470489986262,COMPLETE
166,183.25465694288266,2025-11-15 22:39:27.022072,2025-11-15 22:40:23.368117,0 days 00:00:56.346045,7,29,0.049262841044035846,5,351,0.6107600767625803,COMPLETE
167,212.6946095703814,2025-11-15 22:40:23.426721,2025-11-15 22:41:21.200876,0 days 00:00:57.774155,6,29,0.07817890566356346,5,353,0.6014512854849928,COMPLETE
168,183.60328327584452,2025-11-15 22:41:21.231430,2025-11-15 22:43:26.527487,0 days 00:02:05.296057,7,30,0.04823036525622041,6,413,0.6844249813585391,COMPLETE
169,180.6198673598406,2025-11-15 22:43:26.539539,2025-11-15 22:44:31.418500,0 days 00:01:04.878961,7,30,0.03454361709659479,5,391,0.6304942617507988,COMPLETE
170,197.24531399109125,2025-11-15 22:44:31.440062,2025-11-15 22:45:41.121122,0 days 00:01:09.681060,5,30,0.04980203335314366,5,415,0.627620577727354,COMPLETE
171,215.77231466033845,2025-11-15 22:45:41.143623,2025-11-15 22:46:50.216299,0 days 00:01:09.072676,5,30,0.03572817309736336,5,411,0.6276543665280284,COMPLETE
172,192.16694911763412,2025-11-15 22:46:50.228501,2025-11-15 22:48:02.984653,0 days 00:01:12.756152,6,30,0.04636603820497147,5,419,0.5796607518323478,COMPLETE
173,176.3418196399955,2025-11-15 22:48:03.078131,2025-11-15 22:49:59.273027,0 days 00:01:56.194896,7,30,0.048099039304565966,5,687,0.6783960428582904,COMPLETE
174,193.41459919522038,2025-11-15 22:49:59.285651,2025-11-15 22:51:37.222687,0 days 00:01:37.937036,8,30,0.04358115425674169,5,587,0.6743070430764411,COMPLETE
175,218.22349479980204,2025-11-15 22:51:37.235884,2025-11-15 22:53:24.371371,0 days 00:01:47.135487,8,30,0.032868652993536696,5,647,0.5775532324206247,COMPLETE
176,181.54723606235973,2025-11-15 22:53:24.386278,2025-11-15 22:54:49.709506,0 days 00:01:25.323228,7,30,0.026247236843325198,5,541,0.6771454066013562,COMPLETE
177,177.86495788280322,2025-11-15 22:54:49.760268,2025-11-15 22:56:01.200703,0 days 00:01:11.440435,7,29,0.02694966627763183,4,706,0.6742246737668723,COMPLETE
178,208.71311930010884,2025-11-15 22:56:01.240489,2025-11-15 22:57:15.654243,0 days 00:01:14.413754,8,29,0.01771150915161436,4,745,0.6689228443467469,COMPLETE
179,190.30923050138801,2025-11-15 22:57:15.667170,2025-11-15 22:58:13.633403,0 days 00:00:57.966233,9,30,0.026218714366407735,4,535,0.6656347950338278,COMPLETE
180,195.48054649462952,2025-11-15 22:58:13.701110,2025-11-15 22:59:08.527980,0 days 00:00:54.826870,9,29,0.024787635221229374,4,533,0.6443507387987907,COMPLETE
181,188.4993339920274,2025-11-15 22:59:08.541282,2025-11-15 23:01:01.640521,0 days 00:01:53.099239,7,29,0.04452222996298434,5,717,0.6742763350264471,COMPLETE
182,188.46824123420564,2025-11-15 23:01:01.694549,2025-11-15 23:02:13.461900,0 days 00:01:11.767351,7,29,0.02976575052201717,4,716,0.6839778800635381,COMPLETE
183,193.50053592946165,2025-11-15 23:02:13.479188,2025-11-15 23:03:01.328083,0 days 00:00:47.848895,7,29,0.031525873602611484,3,705,0.6809210780629192,COMPLETE
184,200.1399477982846,2025-11-15 23:03:01.430535,2025-11-15 23:04:34.095969,0 days 00:01:32.665434,6,30,0.022741213714668893,4,878,0.6516299774646476,COMPLETE
185,172.00588173431157,2025-11-15 23:04:34.107777,2025-11-15 23:05:24.195504,0 days 00:00:50.087727,7,29,0.01357949151030729,4,489,0.7083574540101065,COMPLETE
186,178.32911461035974,2025-11-15 23:05:24.207252,2025-11-15 23:06:32.654793,0 days 00:01:08.447541,7,29,0.026001161620297055,4,663,0.6883780330071003,COMPLETE
187,177.31919155717898,2025-11-15 23:06:32.705843,2025-11-15 23:07:38.572072,0 days 00:01:05.866229,7,29,0.018377368243714436,4,662,0.6866963192560315,COMPLETE
188,175.33091784988906,2025-11-15 23:07:38.615182,2025-11-15 23:08:50.687737,0 days 00:01:12.072555,7,29,0.017780846107960678,4,669,0.689260565357991,COMPLETE
189,202.5979738507752,2025-11-15 23:08:50.701046,2025-11-15 23:09:24.326142,0 days 00:00:33.625096,7,28,0.01543138505496918,3,479,0.7077160744350798,COMPLETE
190,177.08130817140866,2025-11-15 23:09:24.346494,2025-11-15 23:10:29.205749,0 days 00:01:04.859255,7,29,0.013695271658189932,4,651,0.6937716517900336,COMPLETE
191,171.43893036492636,2025-11-15 23:10:29.219426,2025-11-15 23:11:31.893531,0 days 00:01:02.674105,7,29,0.013273613909097821,4,627,0.7009351995307967,COMPLETE
192,220.65300780369049,2025-11-15 23:11:31.906479,2025-11-15 23:12:56.617382,0 days 00:01:24.710903,6,28,0.009916802004277948,4,845,0.7157901686957753,COMPLETE
193,187.28068695905114,2025-11-15 23:12:56.630377,2025-11-15 23:14:03.489733,0 days 00:01:06.859356,7,29,0.014203470707299,4,652,0.6924289785285972,COMPLETE
194,175.19005000113594,2025-11-15 23:14:03.501712,2025-11-15 23:15:08.363859,0 days 00:01:04.862147,7,29,0.012547109061858531,4,622,0.6912144054408904,COMPLETE
195,259.28769388639734,2025-11-15 23:15:08.376187,2025-11-15 23:16:17.524890,0 days 00:01:09.148703,19,29,0.013103150736708499,4,641,0.6909029781244046,COMPLETE
196,201.91135040692524,2025-11-15 23:16:17.538591,2025-11-15 23:17:23.211045,0 days 00:01:05.672454,8,29,0.00758284982443355,4,622,0.7085389183635901,COMPLETE
197,210.70043110732453,2025-11-15 23:17:23.282812,2025-11-15 23:18:51.235768,0 days 00:01:27.952956,6,30,0.018117759415370322,4,808,0.636768430802015,COMPLETE
198,197.5131028892785,2025-11-15 23:18:51.248783,2025-11-15 23:19:47.977854,0 days 00:00:56.729071,8,29,0.01207251350593989,4,556,0.7009805458687683,COMPLETE
199,190.12909125561652,2025-11-15 23:19:48.039890,2025-11-15 23:20:58.101959,0 days 00:01:10.062069,7,30,0.019153205173869595,3,977,0.7198142334113823,COMPLETE
200,233.4869210147771,2025-11-15 23:20:58.115020,2025-11-15 23:21:50.424562,0 days 00:00:52.309542,6,29,0.012949259866895598,4,507,0.6573145193855654,COMPLETE
201,196.67712835788916,2025-11-15 23:21:50.443952,2025-11-15 23:22:55.421877,0 days 00:01:04.977925,7,28,0.02126393709866701,4,662,0.6890673879369694,COMPLETE
202,190.72843303024405,2025-11-15 23:22:55.434345,2025-11-15 23:23:35.801789,0 days 00:00:40.367444,7,28,0.005592639754214485,3,592,0.6835700867376665,COMPLETE
203,202.93685941783133,2025-11-15 23:23:35.847034,2025-11-15 23:24:09.105202,0 days 00:00:33.258168,8,28,0.014993461057148322,4,316,0.717656820381826,COMPLETE
204,197.20219597659082,2025-11-15 23:24:09.147779,2025-11-15 23:25:20.218768,0 days 00:01:11.070989,7,29,0.02698984719655105,5,465,0.66531836459009,COMPLETE
205,191.30226661888315,2025-11-15 23:25:20.236415,2025-11-15 23:26:31.657055,0 days 00:01:11.420640,8,30,0.0075554808185042625,4,678,0.7433329509153096,COMPLETE
206,183.68560700614202,2025-11-15 23:26:31.735028,2025-11-15 23:28:39.124372,0 days 00:02:07.389344,7,29,0.01791751626460058,5,813,0.6948630713523488,COMPLETE
207,218.04479150323223,2025-11-15 23:28:39.146239,2025-11-15 23:30:46.054111,0 days 00:02:06.907872,6,29,0.010458657576768567,5,801,0.6992331687001673,COMPLETE
208,184.4846272225012,2025-11-15 23:30:46.124138,2025-11-15 23:32:06.913397,0 days 00:01:20.789259,7,30,0.015565301556101556,4,749,0.6173014237836193,COMPLETE
209,192.17549129714178,2025-11-15 23:32:06.926581,2025-11-15 23:33:45.322176,0 days 00:01:38.395595,6,30,0.018237904382260427,4,894,0.5461849275679457,COMPLETE
210,185.78646264379898,2025-11-15 23:33:45.337342,2025-11-15 23:34:59.476054,0 days 00:01:14.138712,7,29,0.014903240556533446,4,744,0.6193365794277012,COMPLETE
211,181.03945253990454,2025-11-15 23:34:59.574746,2025-11-15 23:36:14.585177,0 days 00:01:15.010431,7,29,0.015543965744671073,4,777,0.6160718659761188,COMPLETE
212,211.87795349487988,2025-11-15 23:36:14.622451,2025-11-15 23:37:36.969066,0 days 00:01:22.346615,8,30,0.019646976630409308,4,767,0.6209945483487995,COMPLETE
213,174.37123794661056,2025-11-15 23:37:36.982078,2025-11-15 23:38:32.575636,0 days 00:00:55.593558,7,29,0.011192359299262697,3,783,0.599436121932529,COMPLETE
214,175.3204198055736,2025-11-15 23:38:32.625942,2025-11-15 23:39:06.092470,0 days 00:00:33.466528,7,29,0.009177332745382377,2,764,0.5877663372828977,COMPLETE
215,198.75208288943585,2025-11-15 23:39:06.127791,2025-11-15 23:39:46.919691,0 days 00:00:40.791900,6,30,0.00868387371820843,2,913,0.5812848282922873,COMPLETE
216,207.2060927646657,2025-11-15 23:39:46.990581,2025-11-15 23:40:22.345280,0 days 00:00:35.354699,8,29,0.00947672544096044,2,811,0.5981748570965362,COMPLETE
217,201.8197357315957,2025-11-15 23:40:22.383834,2025-11-15 23:41:04.296076,0 days 00:00:41.912242,9,30,0.0129109976243229,3,589,0.646072726353809,COMPLETE
218,175.72813567810118,2025-11-15 23:41:04.322914,2025-11-15 23:42:24.319601,0 days 00:01:19.996687,7,28,0.023061087183101254,5,537,0.5970659730809351,COMPLETE
219,236.34392885212645,2025-11-15 23:42:24.332019,2025-11-15 23:42:48.890234,0 days 00:00:24.558215,6,28,0.004951805388104787,2,531,0.555272184483506,COMPLETE
220,204.69244250837988,2025-11-15 23:42:48.902838,2025-11-15 23:43:03.695227,0 days 00:00:14.792389,8,28,0.03468233175877946,1,585,0.6032075258318886,COMPLETE
221,186.41183417745466,2025-11-15 23:43:03.706665,2025-11-15 23:44:46.528514,0 days 00:01:42.821849,7,29,0.02273342401875635,5,687,0.5881074652746994,COMPLETE
222,191.65916149700598,2025-11-15 23:44:46.541168,2025-11-15 23:46:37.118936,0 days 00:01:50.577768,7,29,0.003534713670466715,5,764,0.637039621777556,COMPLETE
223,178.06620919911245,2025-11-15 23:46:37.131282,2025-11-15 23:47:47.340682,0 days 00:01:10.209400,7,30,0.016637905172763784,5,482,0.6546134463756149,COMPLETE
224,223.66278569585467,2025-11-15 23:47:47.353998,2025-11-15 23:48:51.413259,0 days 00:01:04.059261,6,29,0.010936980026858731,5,445,0.6585803283036634,COMPLETE
225,189.23559843416902,2025-11-15 23:48:51.430937,2025-11-15 23:50:04.264252,0 days 00:01:12.833315,8,30,0.022819368512028176,5,512,0.6611883813774825,COMPLETE
226,194.5842331651167,2025-11-15 23:50:04.276100,2025-11-15 23:51:28.727539,0 days 00:01:24.451439,6,28,0.026588019540770627,5,621,0.6325103201052656,COMPLETE
227,246.37520860685163,2025-11-15 23:51:28.770589,2025-11-15 23:51:32.866626,0 days 00:00:04.096037,7,28,0.018340695159715818,5,16,0.7108121071792559,COMPLETE
228,220.36041287169851,2025-11-15 23:51:32.878102,2025-11-15 23:52:05.756804,0 days 00:00:32.878702,5,30,0.030224356638932103,3,464,0.6749134976632188,COMPLETE
229,205.56388964954118,2025-11-15 23:52:05.770367,2025-11-15 23:53:22.599645,0 days 00:01:16.829278,8,29,0.011524212965289587,5,547,0.7293535701800626,COMPLETE
230,209.46961534307292,2025-11-15 23:53:22.613880,2025-11-15 23:55:02.047214,0 days 00:01:39.433334,7,29,0.036558779374008754,6,409,0.5988477890354195,COMPLETE
231,188.84923490771777,2025-11-15 23:55:02.059442,2025-11-15 23:56:09.756541,0 days 00:01:07.697099,7,30,0.015517269648508832,4,705,0.6131841144048514,COMPLETE
232,190.7136909449245,2025-11-15 23:56:09.769375,2025-11-15 23:57:26.841931,0 days 00:01:17.072556,7,30,0.016706728967042585,4,829,0.6141835758540422,COMPLETE
233,190.7288772856379,2025-11-15 23:57:26.858755,2025-11-15 23:57:43.203106,0 days 00:00:16.344351,7,29,0.021759488688119537,1,633,0.6519637670533924,COMPLETE
234,198.02372622445563,2025-11-15 23:57:43.215099,2025-11-15 23:58:33.590727,0 days 00:00:50.375628,8,30,0.012858540226711691,3,721,0.6825163788832396,COMPLETE
235,227.2341345465632,2025-11-15 23:58:33.603020,2025-11-16 00:00:45.493583,0 days 00:02:11.890563,6,28,0.008616220486226732,5,986,0.5686151990988443,COMPLETE
236,203.84164057812004,2025-11-16 00:00:45.506712,2025-11-16 00:02:07.074925,0 days 00:01:21.568213,8,29,0.02017575766138317,4,861,0.6982824847204672,COMPLETE
237,236.68286703793842,2025-11-16 00:02:07.098303,2025-11-16 00:03:03.692495,0 days 00:00:56.594192,6,30,0.058933420785453605,4,584,0.6344160422089031,COMPLETE
238,174.25001405665145,2025-11-16 00:03:03.706273,2025-11-16 00:03:51.015862,0 days 00:00:47.309589,7,29,0.027712528713444512,4,498,0.667215671671412,COMPLETE
239,202.27954692820995,2025-11-16 00:03:51.027661,2025-11-16 00:04:52.421271,0 days 00:01:01.393610,7,27,0.02772651531259135,5,493,0.6641188097131077,COMPLETE
240,217.4965172776204,2025-11-16 00:04:52.434023,2025-11-16 00:05:47.067203,0 days 00:00:54.633180,9,28,0.039777234181032746,5,387,0.6846328754815069,COMPLETE
241,181.86547457343337,2025-11-16 00:05:47.079874,2025-11-16 00:06:50.686363,0 days 00:01:03.606489,7,29,0.014880771237308684,4,659,0.7106499223930929,COMPLETE
242,177.90961429171347,2025-11-16 00:06:50.698644,2025-11-16 00:07:24.100577,0 days 00:00:33.401933,7,29,0.023411025135200166,4,338,0.7106495760006649,COMPLETE
243,189.0340311929247,2025-11-16 00:07:24.112749,2025-11-16 00:07:56.435314,0 days 00:00:32.322565,7,29,0.02530345881968311,4,348,0.7197430566209981,COMPLETE
244,205.37887803272855,2025-11-16 00:07:56.485255,2025-11-16 00:08:27.189746,0 days 00:00:30.704491,8,29,0.034021084268845196,4,324,0.7078915992824606,COMPLETE
245,227.63651181841178,2025-11-16 00:08:27.223828,2025-11-16 00:09:19.134733,0 days 00:00:51.910905,6,28,0.010914415927614727,4,542,0.7351893956088847,COMPLETE
246,250.12246454759162,2025-11-16 00:09:19.177988,2025-11-16 00:09:44.160926,0 days 00:00:24.982938,6,12,0.020700991318296294,4,463,0.666939863799405,COMPLETE
247,212.5549561642168,2025-11-16 00:09:44.172122,2025-11-16 00:10:29.096886,0 days 00:00:44.924764,8,29,0.030022082191200422,3,674,0.6883430115014497,COMPLETE
248,185.33541603674206,2025-11-16 00:10:29.109674,2025-11-16 00:12:42.113487,0 days 00:02:13.003813,7,28,0.054217756504060195,6,602,0.709549549653921,COMPLETE
249,178.66801338951592,2025-11-16 00:12:42.125293,2025-11-16 00:13:24.195477,0 days 00:00:42.070184,7,30,0.011966846934706777,4,423,0.6486056980292958,COMPLETE
250,212.97755213863002,2025-11-16 00:13:24.207767,2025-11-16 00:14:11.320151,0 days 00:00:47.112384,6,28,0.012413368363575412,4,521,0.6440693298282585,COMPLETE
251,202.63734408990553,2025-11-16 00:14:11.333462,2025-11-16 00:14:49.095731,0 days 00:00:37.762269,8,29,0.016390137450336902,4,377,0.6553777212663355,COMPLETE
252,180.0533038467412,2025-11-16 00:14:49.107051,2025-11-16 00:15:55.082655,0 days 00:01:05.975604,7,30,0.006770459035484848,4,645,0.7372566762525508,COMPLETE
253,247.77782800209144,2025-11-16 00:15:55.142684,2025-11-16 00:15:58.320420,0 days 00:00:03.177736,7,30,0.006759057397622327,4,9,0.7265824989361146,COMPLETE
254,198.0980044555888,2025-11-16 00:15:58.331862,2025-11-16 00:16:44.857976,0 days 00:00:46.526114,8,30,0.009564191515600963,3,649,0.7315209670894741,COMPLETE
255,232.64102853983326,2025-11-16 00:16:44.869670,2025-11-16 00:17:38.272572,0 days 00:00:53.402902,5,27,0.008269680093278844,4,574,0.7039640717985769,COMPLETE
256,176.00834439734476,2025-11-16 00:17:38.292251,2025-11-16 00:18:43.689236,0 days 00:01:05.396985,7,29,0.01381098163378609,4,667,0.7446473543628073,COMPLETE
257,231.17298067113157,2025-11-16 00:18:43.725692,2025-11-16 00:19:45.878021,0 days 00:01:02.152329,6,29,0.01415265391439695,4,686,0.7510518577582056,COMPLETE
258,186.9704536859902,2025-11-16 00:19:45.890904,2025-11-16 00:20:48.114953,0 days 00:01:02.224049,7,30,0.006286171053468101,4,616,0.7411719527159891,COMPLETE
259,203.56306892917343,2025-11-16 00:20:48.128875,2025-11-16 00:21:38.310743,0 days 00:00:50.181868,8,29,0.009948690790953342,4,492,0.672270375203724,COMPLETE
260,228.50773454977326,2025-11-16 00:21:38.325219,2025-11-16 00:22:30.667050,0 days 00:00:52.341831,6,30,0.01251638266123721,3,739,0.7263857080881034,COMPLETE
261,196.50931359576904,2025-11-16 00:22:30.679246,2025-11-16 00:23:32.653923,0 days 00:01:01.974677,7,28,0.02292794321990295,4,641,0.6916038732785711,COMPLETE
262,237.66355290532184,2025-11-16 00:23:32.666658,2025-11-16 00:24:24.704558,0 days 00:00:52.037900,6,29,0.017514422073477517,4,553,0.7098540931743861,COMPLETE
263,186.32325655823703,2025-11-16 00:24:24.763756,2025-11-16 00:24:48.084412,0 days 00:00:23.320656,8,30,0.014397374063658373,2,456,0.7473907959950317,COMPLETE
264,205.63392873861216,2025-11-16 00:24:48.097073,2025-11-16 00:25:40.466473,0 days 00:00:52.369400,9,29,0.011734181054345226,3,768,0.6486153802419565,COMPLETE
265,198.3753853407522,2025-11-16 00:25:40.478664,2025-11-16 00:26:37.598018,0 days 00:00:57.119354,7,30,0.019696542905230777,4,571,0.14142296561377615,COMPLETE
266,195.05980534454278,2025-11-16 00:26:37.615660,2025-11-16 00:27:40.872777,0 days 00:01:03.257117,7,28,0.02562385452107053,4,681,0.6310516442410062,COMPLETE
267,228.10246590429028,2025-11-16 00:27:40.918760,2025-11-16 00:27:56.855396,0 days 00:00:15.936636,5,29,0.016083781182940404,1,632,0.6737127613496755,COMPLETE
268,197.02064994765175,2025-11-16 00:27:56.968541,2025-11-16 00:28:45.748797,0 days 00:00:48.780256,6,30,0.010626531089097686,4,494,0.5320348087013794,COMPLETE
269,195.89312557169868,2025-11-16 00:28:45.760410,2025-11-16 00:30:01.170515,0 days 00:01:15.410105,8,29,0.008739913971720735,4,795,0.717776319576216,COMPLETE
270,202.66122149344136,2025-11-16 00:30:01.182602,2025-11-16 00:30:46.703803,0 days 00:00:45.521201,7,28,0.022405354197787747,3,699,0.6962912079725757,COMPLETE
271,238.48591440325214,2025-11-16 00:30:46.817232,2025-11-16 00:31:41.179822,0 days 00:00:54.362590,6,29,0.004941308169437749,4,535,0.6583927726901103,COMPLETE
272,184.0434295251151,2025-11-16 00:31:41.192598,2025-11-16 00:33:12.033882,0 days 00:01:30.841284,7,30,0.01467795338779401,4,907,0.5895356127145338,COMPLETE
273,219.86860314869705,2025-11-16 00:33:12.255009,2025-11-16 00:34:42.071990,0 days 00:01:29.816981,8,28,0.01859382456326777,5,616,0.7694280253109625,COMPLETE
274,179.62566293538094,2025-11-16 00:34:42.123743,2025-11-16 00:35:24.088767,0 days 00:00:41.965024,7,30,0.02979152403504563,4,420,0.6753310169050353,COMPLETE
275,176.22249037836963,2025-11-16 00:35:24.100611,2025-11-16 00:36:10.439407,0 days 00:00:46.338796,7,30,0.026360603472887142,4,444,0.6759024818384717,COMPLETE
276,185.74991400400978,2025-11-16 00:36:10.452452,2025-11-16 00:36:54.777345,0 days 00:00:44.324893,7,30,0.03216900429920035,4,435,0.6756133439286943,COMPLETE
277,233.41869811197958,2025-11-16 00:36:54.863676,2025-11-16 00:37:23.874754,0 days 00:00:29.011078,6,30,0.028362759449686137,3,399,0.6589091828740942,COMPLETE
278,314.2575324874428,2025-11-16 00:37:23.886522,2025-11-16 00:37:45.056137,0 days 00:00:21.169615,24,9,0.025000532176593218,4,453,0.63650737179064,COMPLETE
279,189.38354011608118,2025-11-16 00:37:45.395026,2025-11-16 00:38:45.882615,0 days 00:01:00.487589,8,30,0.04018887539189874,5,396,0.694344187569739,COMPLETE
280,178.8927980577509,2025-11-16 00:38:45.986820,2025-11-16 00:39:34.377954,0 days 00:00:48.391134,7,29,0.020977725813387655,4,495,0.6799315328708119,COMPLETE
281,232.0416536343808,2025-11-16 00:39:34.390982,2025-11-16 00:40:22.654180,0 days 00:00:48.263198,6,29,0.00706458968293176,4,484,0.6262147266747808,COMPLETE
282,193.1437016246127,2025-11-16 00:40:22.667152,2025-11-16 00:40:52.723837,0 days 00:00:30.056685,7,29,0.019102990519364173,3,435,0.6766345848736239,COMPLETE
283,269.5178891989905,2025-11-16 00:40:52.735970,2025-11-16 00:41:00.532279,0 days 00:00:07.796309,8,1,0.011747173303312729,4,313,0.6496142728556742,COMPLETE
284,221.60898271080924,2025-11-16 00:41:00.544463,2025-11-16 00:41:47.902731,0 days 00:00:47.358268,5,29,0.02233482927214323,4,488,0.6927723222256044,COMPLETE
285,214.90365351304877,2025-11-16 00:41:47.915616,2025-11-16 00:42:22.239643,0 days 00:00:34.324027,9,28,0.03117457668420136,4,362,0.662855103479503,COMPLETE
286,207.24221436215012,2025-11-16 00:42:22.253266,2025-11-16 00:43:20.153156,0 days 00:00:57.899890,6,30,0.017440710654739736,4,565,0.5619787640550359,COMPLETE
287,173.5725047150905,2025-11-16 00:43:20.213934,2025-11-16 00:44:33.257139,0 days 00:01:13.043205,7,29,0.012662179974793129,4,741,0.5985119219534464,COMPLETE
288,171.5943622232988,2025-11-16 00:44:33.269006,2025-11-16 00:45:46.263819,0 days 00:01:12.994813,7,29,0.009259388899999565,4,781,0.5928223174293259,COMPLETE
289,243.00104791116237,2025-11-16 00:45:46.310285,2025-11-16 00:46:40.061602,0 days 00:00:53.751317,8,16,0.008326290430236607,4,855,0.5703651952700118,COMPLETE
290,183.03270903602558,2025-11-16 00:46:40.073693,2025-11-16 00:47:52.828326,0 days 00:01:12.754633,7,30,0.011250982526594556,4,733,0.5886535706068552,COMPLETE
291,209.85292009054564,2025-11-16 00:47:52.846159,2025-11-16 00:48:35.169600,0 days 00:00:42.323441,8,29,0.0038702023376633228,3,622,0.5948198133064556,COMPLETE
292,227.67745302835655,2025-11-16 00:48:35.183883,2025-11-16 00:49:28.975660,0 days 00:00:53.791777,6,30,0.008695735066926023,4,528,0.604363952341025,COMPLETE
293,247.25383786517992,2025-11-16 00:49:28.989400,2025-11-16 00:50:39.654048,0 days 00:01:10.664648,16,29,0.013355082546588872,4,718,0.21132307582066195,COMPLETE
294,185.20439088529338,2025-11-16 00:50:39.668386,2025-11-16 00:52:02.993115,0 days 00:01:23.324729,7,30,0.010773681386307764,4,846,0.639699467409357,COMPLETE
295,271.61741724918596,2025-11-16 00:52:03.007366,2025-11-16 00:53:27.695058,0 days 00:01:24.687692,20,28,0.035447316182824415,5,571,0.6814773408517375,COMPLETE
296,198.49839477180694,2025-11-16 00:53:27.753703,2025-11-16 00:53:56.855975,0 days 00:00:29.102272,7,29,0.0061130742398664,3,429,0.5483666855448587,COMPLETE
297,215.65327960691897,2025-11-16 00:53:56.907891,2025-11-16 00:55:02.431710,0 days 00:01:05.523819,6,28,0.020817632611022086,4,677,0.6998478817962108,COMPLETE
298,202.4792730274617,2025-11-16 00:55:02.444147,2025-11-16 00:55:53.567967,0 days 00:00:51.123820,8,29,0.026885642024939257,4,504,0.6612900147917818,COMPLETE
299,188.7750626684348,2025-11-16 00:55:53.610478,2025-11-16 00:57:07.116065,0 days 00:01:13.505587,7,30,0.013791178432783156,4,766,0.7169278703877333,COMPLETE
300,218.47610871625176,2025-11-16 00:57:07.148772,2025-11-16 00:59:22.350331,0 days 00:02:15.201559,6,29,0.0072855497536264266,5,941,0.6210870410514903,COMPLETE
301,197.98902831693889,2025-11-16 00:59:22.457287,2025-11-16 01:00:04.988058,0 days 00:00:42.530771,8,30,0.009721774027904292,3,600,0.5780931700830723,COMPLETE
302,197.64576484607718,2025-11-16 01:00:05.000553,2025-11-16 01:00:48.035822,0 days 00:00:43.035269,7,28,0.018045231523389847,4,461,0.6778143722261091,COMPLETE
303,201.78776634352852,2025-11-16 01:00:48.249138,2025-11-16 01:01:55.895375,0 days 00:01:07.646237,9,29,0.02269050983365193,4,682,0.6393952197329824,COMPLETE
304,237.5020188856153,2025-11-16 01:01:55.966399,2025-11-16 01:03:14.933526,0 days 00:01:18.967127,5,30,0.0025336278039046656,4,796,0.7412343308397054,COMPLETE
305,224.2595991704161,2025-11-16 01:03:14.945647,2025-11-16 01:03:38.529991,0 days 00:00:23.584344,6,27,0.013123176483285644,2,578,0.7039012945858064,COMPLETE
306,197.10495157660625,2025-11-16 01:03:38.603845,2025-11-16 01:04:34.259983,0 days 00:00:55.656138,7,29,0.03968100802689143,5,384,0.6567255004436263,COMPLETE
307,199.0179335539434,2025-11-16 01:04:34.272055,2025-11-16 01:05:23.963618,0 days 00:00:49.691563,8,30,0.016211568197734273,4,511,0.6088013192351727,COMPLETE
308,224.326637984214,2025-11-16 01:05:23.976992,2025-11-16 01:06:04.747870,0 days 00:00:40.770878,5,28,0.029049974445511655,3,632,0.687978167857843,COMPLETE
309,186.27186618001076,2025-11-16 01:06:04.771310,2025-11-16 01:07:42.806371,0 days 00:01:38.035061,7,29,0.010480601044471334,5,707,0.6710005832078348,COMPLETE
310,209.0578739020697,2025-11-16 01:07:42.826891,2025-11-16 01:09:07.640663,0 days 00:01:24.813772,8,30,0.019933650702179583,4,856,0.7206903405003227,COMPLETE
311,234.38268224961575,2025-11-16 01:09:07.654988,2025-11-16 01:09:52.783866,0 days 00:00:45.128878,6,29,0.023727208626898415,4,437,0.6311068388015458,COMPLETE
312,184.92933206754282,2025-11-16 01:09:52.865863,2025-11-16 01:10:43.100303,0 days 00:00:50.234440,7,27,0.012958989649189623,4,543,0.6507043830428935,COMPLETE
313,211.64583527913024,2025-11-16 01:10:43.135079,2025-11-16 01:11:54.482714,0 days 00:01:11.347635,8,28,0.035049474342267635,4,749,0.7565111532997633,COMPLETE
314,196.12734616845256,2025-11-16 01:11:54.497224,2025-11-16 01:13:30.993998,0 days 00:01:36.496774,6,30,0.016837184082910954,5,640,0.6893905153921486,COMPLETE
