number,value,datetime_start,datetime_complete,duration,params_lags,params_lags_past_covariates,params_learning_rate,params_max_depth,params_n_estimators,params_subsample,state
156,51192.27703594763,2025-11-10 15:27:55.722004,2025-11-10 15:28:01.102408,0 days 00:00:05.380404,27,3,0.12209708716644928,1,124,0.6296302582173793,COMPLETE
157,51194.93222623691,2025-11-10 15:28:01.152043,2025-11-10 15:28:06.672875,0 days 00:00:05.520832,26,3,0.12127403382979651,1,126,0.6182295717421836,COMPLETE
158,51702.37224980663,2025-11-10 15:28:06.684975,2025-11-10 15:28:12.653847,0 days 00:00:05.968872,26,4,0.11870360064368438,1,122,0.6263666965253799,COMPLETE
159,51811.796982358625,2025-11-10 15:28:12.665441,2025-11-10 15:28:17.979911,0 days 00:00:05.314470,25,3,0.07952999417122339,1,108,0.6709078475686882,COMPLETE
160,51291.921549883366,2025-11-10 15:28:18.015601,2025-11-10 15:28:23.876291,0 days 00:00:05.860690,27,3,0.09431920329265846,1,132,0.7164377833276488,COMPLETE
161,51244.40456001666,2025-11-10 15:28:23.887708,2025-11-10 15:28:28.936508,0 days 00:00:05.048800,27,3,0.11838227191158363,1,129,0.7226616577528794,COMPLETE
162,77109.24264931938,2025-11-10 15:28:28.948912,2025-11-10 15:28:33.751827,0 days 00:00:04.802915,27,3,0.06641430903120189,0,129,0.6934841901995397,COMPLETE
163,51127.709552134555,2025-11-10 15:28:33.763242,2025-11-10 15:28:39.879480,0 days 00:00:06.116238,27,3,0.09354487270307191,1,159,0.7074306392882317,COMPLETE
164,51996.33501523927,2025-11-10 15:28:39.901661,2025-11-10 15:28:46.032112,0 days 00:00:06.130451,26,3,0.05196741484044651,1,161,0.7107937675779776,COMPLETE
165,51382.241869343256,2025-11-10 15:28:46.074345,2025-11-10 15:28:51.052423,0 days 00:00:04.978078,27,2,0.09352141473015788,1,143,0.6549423735054205,COMPLETE
166,51314.18745162048,2025-11-10 15:28:51.074481,2025-11-10 15:28:56.933631,0 days 00:00:05.859150,26,2,0.0955322793837197,1,145,0.6611984688515811,COMPLETE
167,51398.35724487974,2025-11-10 15:28:56.945357,2025-11-10 15:29:02.486004,0 days 00:00:05.540647,26,2,0.08956491412569531,1,145,0.6678844252143744,COMPLETE
168,77220.40603543617,2025-11-10 15:29:02.511009,2025-11-10 15:29:07.315961,0 days 00:00:04.804952,25,2,0.09368154211009165,0,178,0.718942436093574,COMPLETE
169,53902.24467347768,2025-11-10 15:29:07.328002,2025-11-10 15:29:13.674131,0 days 00:00:06.346129,24,3,0.03387192138088236,1,168,0.658807793849354,COMPLETE
170,51791.17215067475,2025-11-10 15:29:13.698991,2025-11-10 15:29:19.714971,0 days 00:00:06.015980,26,2,0.05815514628100836,1,149,0.6458798776835607,COMPLETE
171,51296.46159395089,2025-11-10 15:29:19.740762,2025-11-10 15:29:24.879217,0 days 00:00:05.138455,27,3,0.0810489580019486,1,136,0.675942132529963,COMPLETE
172,51281.887314153704,2025-11-10 15:29:24.891294,2025-11-10 15:29:31.012087,0 days 00:00:06.120793,27,3,0.09363575723376757,1,142,0.6768341848107711,COMPLETE
173,51346.07441792439,2025-11-10 15:29:31.052857,2025-11-10 15:29:36.540968,0 days 00:00:05.488111,26,3,0.08330139963619447,1,138,0.6803479045353151,COMPLETE
174,51461.38201753075,2025-11-10 15:29:36.555378,2025-11-10 15:29:41.820307,0 days 00:00:05.264929,26,3,0.08124307122806734,1,136,0.6730269343978365,COMPLETE
175,53493.60044455294,2025-11-10 15:29:41.832562,2025-11-10 15:29:47.476681,0 days 00:00:05.644119,25,3,0.04257303279927101,1,142,0.6682549992140187,COMPLETE
176,51580.67064557763,2025-11-10 15:29:47.504544,2025-11-10 15:29:53.771699,0 days 00:00:06.267155,26,4,0.08477738330683637,1,156,0.7205419656410195,COMPLETE
177,77275.77901435939,2025-11-10 15:29:53.800530,2025-11-10 15:29:58.442981,0 days 00:00:04.642451,24,3,0.1105763932732598,0,135,0.6330809694578667,COMPLETE
178,51272.41863808674,2025-11-10 15:29:58.498292,2025-11-10 15:30:05.172663,0 days 00:00:06.674371,27,4,0.0649181206136353,1,216,0.7505807761513466,COMPLETE
179,51355.70965476541,2025-11-10 15:30:05.187530,2025-11-10 15:30:11.468673,0 days 00:00:06.281143,27,4,0.05868317341284754,1,212,0.7506707898914006,COMPLETE
180,77109.24264963744,2025-11-10 15:30:11.481617,2025-11-10 15:30:17.261118,0 days 00:00:05.779501,27,5,0.06467033047704449,0,232,0.7383017656509402,COMPLETE
181,51203.507216987666,2025-11-10 15:30:17.273173,2025-11-10 15:30:23.602763,0 days 00:00:06.329590,27,4,0.11022361473692179,1,179,0.7552608145139906,COMPLETE
182,51235.16628872315,2025-11-10 15:30:23.656009,2025-11-10 15:30:29.272750,0 days 00:00:05.616741,27,4,0.11521895328457674,1,184,0.7570687986720713,COMPLETE
183,51141.095413812065,2025-11-10 15:30:29.286892,2025-11-10 15:30:35.260207,0 days 00:00:05.973315,27,4,0.11907093704172336,1,212,0.7598459791244552,COMPLETE
184,51128.68944041444,2025-11-10 15:30:35.271848,2025-11-10 15:30:41.567011,0 days 00:00:06.295163,27,5,0.11879393856356048,1,180,0.7723147397034268,COMPLETE
185,51144.90139144737,2025-11-10 15:30:41.616584,2025-11-10 15:30:48.298132,0 days 00:00:06.681548,27,5,0.1236376513172521,1,189,0.7671288421731035,COMPLETE
186,51156.48257669064,2025-11-10 15:30:48.320912,2025-11-10 15:30:55.323975,0 days 00:00:07.003063,27,5,0.1202627302369645,1,189,0.7825836383992121,COMPLETE
187,77109.24264963772,2025-11-10 15:30:55.338276,2025-11-10 15:31:01.097549,0 days 00:00:05.759273,27,6,0.1353736984523893,0,181,0.7791942562530842,COMPLETE
188,51163.28561244496,2025-11-10 15:31:01.118582,2025-11-10 15:31:07.821719,0 days 00:00:06.703137,27,5,0.12500663305807344,1,222,0.7708450913039456,COMPLETE
189,51289.657223437054,2025-11-10 15:31:07.846670,2025-11-10 15:31:14.363678,0 days 00:00:06.517008,25,5,0.11448743753861365,1,199,0.7639884861974124,COMPLETE
190,77220.40603543476,2025-11-10 15:31:14.375654,2025-11-10 15:31:19.397388,0 days 00:00:05.021734,25,5,0.12733658103787832,0,211,0.7626795390820997,COMPLETE
191,51531.11083204823,2025-11-10 15:31:19.409505,2025-11-10 15:31:25.845808,0 days 00:00:06.436303,27,6,0.12092306122805441,1,190,0.7600996826107146,COMPLETE
192,51128.60669462002,2025-11-10 15:31:25.857159,2025-11-10 15:31:32.249422,0 days 00:00:06.392263,27,5,0.11262877943001125,1,181,0.7948502988031474,COMPLETE
193,51231.11513266562,2025-11-10 15:31:32.285948,2025-11-10 15:31:38.955500,0 days 00:00:06.669552,25,5,0.11806185601426865,1,220,0.7944950003539079,COMPLETE
194,51001.7702667568,2025-11-10 15:31:38.968033,2025-11-10 15:31:46.036251,0 days 00:00:07.068218,27,5,0.1310641522177884,1,239,0.785305227025745,COMPLETE
195,51487.78598485552,2025-11-10 15:31:46.055190,2025-11-10 15:31:52.573830,0 days 00:00:06.518640,26,6,0.13529566855348635,1,232,0.8000377268074048,COMPLETE
196,51155.29858904322,2025-11-10 15:31:52.587135,2025-11-10 15:31:59.254635,0 days 00:00:06.667500,27,5,0.15092709096441706,1,218,0.7864860086730474,COMPLETE
197,77109.24264963779,2025-11-10 15:31:59.266915,2025-11-10 15:32:04.886146,0 days 00:00:05.619231,27,5,0.16368102855494462,0,218,0.7883435212850622,COMPLETE
198,51170.72870248817,2025-11-10 15:32:04.897832,2025-11-10 15:32:11.347208,0 days 00:00:06.449376,26,5,0.14578486323340042,1,239,0.8084472930035832,COMPLETE
199,51551.72156061795,2025-11-10 15:32:11.359714,2025-11-10 15:32:18.778238,0 days 00:00:07.418524,26,6,0.13945231174287698,1,249,0.8068363402559171,COMPLETE
200,51448.81794528956,2025-11-10 15:32:18.790728,2025-11-10 15:32:25.411130,0 days 00:00:06.620402,25,7,0.1453152977658909,1,181,0.7832499559381689,COMPLETE
201,51005.27636786588,2025-11-10 15:32:25.423847,2025-11-10 15:32:32.180316,0 days 00:00:06.756469,26,5,0.11614569391152445,1,240,0.8221990995659234,COMPLETE
202,50999.438479736295,2025-11-10 15:32:32.192600,2025-11-10 15:32:40.118892,0 days 00:00:07.926292,26,5,0.11284689485675367,1,271,0.8309280140567001,COMPLETE
203,50908.71939334475,2025-11-10 15:32:40.147148,2025-11-10 15:32:47.151205,0 days 00:00:07.004057,26,5,0.11883563679120636,1,276,0.8354618604626775,COMPLETE
204,50980.54184696289,2025-11-10 15:32:47.164542,2025-11-10 15:32:54.731230,0 days 00:00:07.566688,26,5,0.1060755391639358,1,291,0.7991662821591081,COMPLETE
205,51678.29342954222,2025-11-10 15:32:54.743933,2025-11-10 15:33:02.925608,0 days 00:00:08.181675,26,6,0.1110701455779457,1,277,0.8177183084597106,COMPLETE
206,51205.234917275295,2025-11-10 15:33:02.996342,2025-11-10 15:33:10.696383,0 days 00:00:07.700041,24,5,0.07189567079630513,1,290,0.8629680272971427,COMPLETE
207,51274.43309671902,2025-11-10 15:33:10.711058,2025-11-10 15:33:18.015209,0 days 00:00:07.304151,24,5,0.0681791402578782,1,287,0.8710461471540057,COMPLETE
208,77220.40603543427,2025-11-10 15:33:18.051557,2025-11-10 15:33:23.283884,0 days 00:00:05.232327,25,5,0.13949849378661935,0,244,0.8289531187770405,COMPLETE
209,51212.11274356086,2025-11-10 15:33:23.296405,2025-11-10 15:33:31.028143,0 days 00:00:07.731738,24,7,0.07203760537955751,1,319,0.8436181080253796,COMPLETE
210,51142.930663652296,2025-11-10 15:33:31.040512,2025-11-10 15:33:39.741117,0 days 00:00:08.700605,24,7,0.06802059604904807,1,331,0.8532891723456546,COMPLETE
211,50972.44900380216,2025-11-10 15:33:39.753105,2025-11-10 15:33:47.776537,0 days 00:00:08.023432,23,7,0.07044129529702996,1,345,0.8476850331975966,COMPLETE
212,51216.30882522998,2025-11-10 15:33:47.825675,2025-11-10 15:33:55.839845,0 days 00:00:08.014170,23,6,0.07069025394868608,1,330,0.8493562205431784,COMPLETE
213,51099.74217159523,2025-11-10 15:33:55.889068,2025-11-10 15:34:04.931417,0 days 00:00:09.042349,23,8,0.047001313837748165,1,347,0.8651375477078355,COMPLETE
214,51385.476531513246,2025-11-10 15:34:04.962117,2025-11-10 15:34:14.408957,0 days 00:00:09.446840,22,8,0.04887962619243613,1,360,0.873786785812967,COMPLETE
215,50964.6408073803,2025-11-10 15:34:14.433229,2025-11-10 15:34:23.960450,0 days 00:00:09.527221,23,7,0.10601243491700416,1,431,0.8277842391665425,COMPLETE
216,51383.29972654813,2025-11-10 15:34:23.984008,2025-11-10 15:34:31.975312,0 days 00:00:07.991304,22,8,0.10097204987674545,1,257,0.8273187162539402,COMPLETE
217,77164.77106652138,2025-11-10 15:34:32.004355,2025-11-10 15:34:38.446004,0 days 00:00:06.441649,26,9,0.09793035406061812,0,346,0.81188366238206,COMPLETE
218,51336.118712811054,2025-11-10 15:34:38.458251,2025-11-10 15:34:45.713116,0 days 00:00:07.254865,23,7,0.13806766363529924,1,238,0.783225185120538,COMPLETE
219,69356.4192489133,2025-11-10 15:34:45.750264,2025-11-10 15:43:21.783090,0 days 00:08:36.032826,23,6,0.10146186106394238,12,435,0.8362442277383195,COMPLETE
220,51115.269434054164,2025-11-10 15:43:21.797486,2025-11-10 15:43:31.420655,0 days 00:00:09.623169,25,7,0.04965716049230203,1,412,0.8860454297440523,COMPLETE
221,51081.92000977208,2025-11-10 15:43:31.433669,2025-11-10 15:43:40.300355,0 days 00:00:08.866686,25,7,0.038840940771709964,1,395,0.8910468076300014,COMPLETE
222,51513.43612003899,2025-11-10 15:43:40.313846,2025-11-10 15:43:50.673124,0 days 00:00:10.359278,24,7,0.025892107359784745,1,418,0.9108129650778805,COMPLETE
223,51699.545533414974,2025-11-10 15:43:50.701192,2025-11-10 15:44:00.800630,0 days 00:00:10.099438,25,9,0.04413832134238189,1,388,0.8910750657560506,COMPLETE
224,51089.18775090028,2025-11-10 15:44:00.813287,2025-11-10 15:44:10.359682,0 days 00:00:09.546395,23,7,0.05528064793128493,1,388,0.8868520648204049,COMPLETE
225,50928.57790145675,2025-11-10 15:44:10.382792,2025-11-10 15:44:20.614183,0 days 00:00:10.231391,23,7,0.04196910415168008,1,465,0.8836757680591375,COMPLETE
226,51327.66676972804,2025-11-10 15:44:20.627659,2025-11-10 15:44:30.323016,0 days 00:00:09.695357,23,8,0.03287728961713534,1,464,0.9191015953572967,COMPLETE
227,77330.90152972071,2025-11-10 15:44:30.336732,2025-11-10 15:44:36.076932,0 days 00:00:05.740200,23,7,0.039872356887449,0,366,0.8812787542804662,COMPLETE
228,51314.26423993833,2025-11-10 15:44:36.122353,2025-11-10 15:44:44.939110,0 days 00:00:08.816757,22,6,0.044683577718536274,1,393,0.8621206412696686,COMPLETE
229,51123.11843362882,2025-11-10 15:44:44.958826,2025-11-10 15:44:53.048483,0 days 00:00:08.089657,24,8,0.05689558738567597,1,303,0.9003311439638153,COMPLETE
230,69180.23747922093,2025-11-10 15:44:53.063812,2025-11-10 15:51:19.090922,0 days 00:06:26.027110,22,8,0.02570208820221839,11,532,0.9002158486356009,COMPLETE
231,51360.34604630221,2025-11-10 15:51:19.104950,2025-11-10 15:51:27.683850,0 days 00:00:08.578900,24,7,0.05537397268282886,1,305,0.9338271697444165,COMPLETE
232,51426.36501862174,2025-11-10 15:51:27.697007,2025-11-10 15:51:36.131014,0 days 00:00:08.434007,23,8,0.03641326405349091,1,333,0.8547560027176215,COMPLETE
233,51763.591427091735,2025-11-10 15:51:36.144201,2025-11-10 15:51:43.518641,0 days 00:00:07.374440,25,6,0.054533715923863794,1,274,0.8862364552752547,COMPLETE
234,52205.215121089015,2025-11-10 15:51:43.531777,2025-11-10 15:51:55.014627,0 days 00:00:11.482850,24,10,0.07451901557052838,1,455,0.8060093216191094,COMPLETE
235,51100.04807649695,2025-11-10 15:51:55.026982,2025-11-10 15:52:04.331865,0 days 00:00:09.304883,25,7,0.05316630865471616,1,385,0.8306030978202865,COMPLETE
236,51035.73377491276,2025-11-10 15:52:04.345406,2025-11-10 15:52:12.668018,0 days 00:00:08.322612,25,7,0.04756439669618009,1,384,0.8318094535824149,COMPLETE
237,51351.189617219316,2025-11-10 15:52:12.695579,2025-11-10 15:52:23.518361,0 days 00:00:10.822782,24,7,0.030989696003103806,1,592,0.8382610242738779,COMPLETE
238,51116.15609735173,2025-11-10 15:52:23.547611,2025-11-10 15:52:33.510507,0 days 00:00:09.962896,25,7,0.051296542122593755,1,388,0.8273141836457072,COMPLETE
239,77220.40603664897,2025-11-10 15:52:33.523285,2025-11-10 15:52:39.345017,0 days 00:00:05.821732,25,8,0.019699964626778085,0,398,0.8227560090093224,COMPLETE
240,51278.682518102076,2025-11-10 15:52:39.365147,2025-11-10 15:52:47.847755,0 days 00:00:08.482608,24,7,0.05582534807277939,1,362,0.859337128817131,COMPLETE
241,51055.948327570164,2025-11-10 15:52:47.861262,2025-11-10 15:52:56.541422,0 days 00:00:08.680160,25,7,0.044150070347318625,1,410,0.8351626590989426,COMPLETE
242,51117.34135315699,2025-11-10 15:52:56.564768,2025-11-10 15:53:05.841804,0 days 00:00:09.277036,25,7,0.044776690097823056,1,424,0.8405714730837944,COMPLETE
243,51253.375986833176,2025-11-10 15:53:05.854212,2025-11-10 15:53:15.687449,0 days 00:00:09.833237,25,7,0.03724753411004588,1,421,0.8432212210983087,COMPLETE
244,50872.31618872493,2025-11-10 15:53:15.713297,2025-11-10 15:53:25.847101,0 days 00:00:10.133804,23,8,0.06087182835715788,1,463,0.8785462458293437,COMPLETE
245,51066.2875302942,2025-11-10 15:53:25.859854,2025-11-10 15:53:36.484771,0 days 00:00:10.624917,23,9,0.05394730523308026,1,488,0.877190135430655,COMPLETE
246,51115.40135280891,2025-11-10 15:53:36.496880,2025-11-10 15:53:48.348140,0 days 00:00:11.851260,23,8,0.04569198028230174,1,557,0.8828442989630165,COMPLETE
247,51188.54817253939,2025-11-10 15:53:48.378887,2025-11-10 15:54:00.088636,0 days 00:00:11.709749,22,8,0.04655882893452796,1,589,0.889985685049281,COMPLETE
248,51152.3454513253,2025-11-10 15:54:00.119445,2025-11-10 15:54:11.250336,0 days 00:00:11.130891,21,9,0.047007909430473165,1,523,0.8699601812012836,COMPLETE
249,51147.73399125512,2025-11-10 15:54:11.262153,2025-11-10 15:54:21.254342,0 days 00:00:09.992189,23,8,0.034919421846379146,1,466,0.9196755730642333,COMPLETE
250,77385.84209781901,2025-11-10 15:54:21.267767,2025-11-10 15:54:26.915267,0 days 00:00:05.647500,22,8,0.051916657980595034,0,484,0.8985769720945344,COMPLETE
251,51463.09495472462,2025-11-10 15:54:26.927887,2025-11-10 15:54:35.386551,0 days 00:00:08.458664,23,9,0.028013027494351195,1,408,0.8288905993735645,COMPLETE
252,52803.78341818213,2025-11-10 15:54:35.417603,2025-11-10 15:54:45.098254,0 days 00:00:09.680651,23,10,0.020200951580051165,1,373,0.8774000845930724,COMPLETE
253,51046.576408487774,2025-11-10 15:54:45.111190,2025-11-10 15:54:55.150679,0 days 00:00:10.039489,25,8,0.04606993270381582,1,552,0.8634367323178151,COMPLETE
254,51089.73639296113,2025-11-10 15:54:55.162690,2025-11-10 15:55:04.351016,0 days 00:00:09.188326,25,7,0.04244200490810073,1,444,0.865883718671178,COMPLETE
255,50914.60055181171,2025-11-10 15:55:04.393570,2025-11-10 15:55:15.918901,0 days 00:00:11.525331,25,7,0.0380309850944702,1,706,0.8681781775689653,COMPLETE
256,50934.9436259991,2025-11-10 15:55:15.934995,2025-11-10 15:55:27.669136,0 days 00:00:11.734141,24,8,0.03980398820468037,1,691,0.866415248370549,COMPLETE
257,77275.77901436492,2025-11-10 15:55:27.681324,2025-11-10 15:55:33.439384,0 days 00:00:05.758060,24,8,0.03128881095357145,0,698,0.8683222124734962,COMPLETE
258,51003.54738446974,2025-11-10 15:55:33.468942,2025-11-10 15:55:45.494839,0 days 00:00:12.025897,25,7,0.046390427552715885,1,804,0.8978560796207116,COMPLETE
259,50776.42441307816,2025-11-10 15:55:45.513495,2025-11-10 15:55:58.633624,0 days 00:00:13.120129,25,7,0.04093778043826456,1,810,0.957701087386363,COMPLETE
260,77220.4060354263,2025-11-10 15:55:58.644881,2025-11-10 15:56:05.542209,0 days 00:00:06.897328,25,7,0.03929075957073321,0,932,0.8829973358906118,COMPLETE
261,50887.99476281424,2025-11-10 15:56:05.554487,2025-11-10 15:56:18.773523,0 days 00:00:13.219036,25,7,0.03977541768365716,1,786,0.9641634154059808,COMPLETE
262,51112.05784235601,2025-11-10 15:56:18.833976,2025-11-10 15:56:31.756071,0 days 00:00:12.922095,23,9,0.02209090775264871,1,775,0.9372620890112491,COMPLETE
263,51494.3861228051,2025-11-10 15:56:31.779553,2025-11-10 15:56:47.824690,0 days 00:00:16.045137,24,10,0.02160778229671866,1,824,0.9812218588143586,COMPLETE
264,51481.50197475526,2025-11-10 15:56:47.846634,2025-11-10 15:57:01.273924,0 days 00:00:13.427290,25,9,0.036295256423254735,1,723,0.961048950247426,COMPLETE
265,51142.37347262409,2025-11-10 15:57:01.292902,2025-11-10 15:57:14.853405,0 days 00:00:13.560503,24,7,0.028410692253972362,1,799,0.9613835109058373,COMPLETE
266,77220.40603543163,2025-11-10 15:57:14.866990,2025-11-10 15:57:21.089377,0 days 00:00:06.222387,25,9,0.038554959104081805,0,680,0.9410056776770352,COMPLETE
267,51042.524850264024,2025-11-10 15:57:21.106463,2025-11-10 15:57:34.188590,0 days 00:00:13.082127,23,6,0.03214405748446702,1,920,0.9241713669578476,COMPLETE
268,51128.1520501913,2025-11-10 15:57:34.201219,2025-11-10 15:57:46.246182,0 days 00:00:12.044963,23,6,0.022782359253924255,1,858,0.9151124336615836,COMPLETE
269,51057.25969438894,2025-11-10 15:57:46.258947,2025-11-10 15:58:00.607914,0 days 00:00:14.348967,22,6,0.015960958760165747,1,962,0.9493848913323001,COMPLETE
270,50923.49395599184,2025-11-10 15:58:00.620789,2025-11-10 15:58:13.891103,0 days 00:00:13.270314,22,6,0.03298528941394156,1,907,0.9654226452856476,COMPLETE
271,53178.707965187394,2025-11-10 15:58:13.912096,2025-11-10 15:58:27.664505,0 days 00:00:13.752409,22,6,0.0069583677432978235,1,952,0.9688348298206277,COMPLETE
272,77440.62916744736,2025-11-10 15:58:27.677897,2025-11-10 15:58:33.633316,0 days 00:00:05.955419,21,6,0.013808090237194894,0,645,0.9510627622868129,COMPLETE
273,51025.484934449065,2025-11-10 15:58:33.666048,2025-11-10 15:58:46.587935,0 days 00:00:12.921887,21,6,0.027943929624848936,1,904,0.9991991381404997,COMPLETE
274,51014.444310964594,2025-11-10 15:58:46.624551,2025-11-10 15:59:00.753548,0 days 00:00:14.128997,21,6,0.030165133099185396,1,897,0.9751313050917114,COMPLETE
275,50803.44890265883,2025-11-10 15:59:00.775140,2025-11-10 15:59:13.897080,0 days 00:00:13.121940,20,6,0.03097742589580082,1,875,0.9671581709407504,COMPLETE
276,50961.77686847515,2025-11-10 15:59:13.909261,2025-11-10 15:59:27.932974,0 days 00:00:14.023713,21,6,0.028852585017668055,1,987,0.9968536891341446,COMPLETE
277,50831.04034101123,2025-11-10 15:59:27.945755,2025-11-10 15:59:43.490229,0 days 00:00:15.544474,20,6,0.028527141725189577,1,996,0.9889172822536565,COMPLETE
278,77549.56196885297,2025-11-10 15:59:43.503323,2025-11-10 15:59:49.587322,0 days 00:00:06.083999,19,6,0.01778194291985372,0,976,0.9966392014541048,COMPLETE
279,51152.788327164446,2025-11-10 15:59:49.599669,2025-11-10 16:00:03.611379,0 days 00:00:14.011710,20,6,0.016988531883190394,1,845,0.9811367813809038,COMPLETE
280,50849.63295252035,2025-11-10 16:00:03.634739,2025-11-10 16:00:18.167305,0 days 00:00:14.532566,20,6,0.02808617952103211,1,985,0.9807563339947164,COMPLETE
281,51136.55794953766,2025-11-10 16:00:18.178931,2025-11-10 16:00:31.156169,0 days 00:00:12.977238,19,6,0.029263412525109205,1,873,0.9959862612647791,COMPLETE
282,50967.4978048065,2025-11-10 16:00:31.168602,2025-11-10 16:00:42.902603,0 days 00:00:11.734001,20,6,0.025289951257796484,1,734,0.989874777141436,COMPLETE
283,77440.6291676569,2025-11-10 16:00:42.934362,2025-11-10 16:00:49.315032,0 days 00:00:06.380670,21,6,0.027779856076580803,0,739,0.9695947954702859,COMPLETE
284,52100.7602934601,2025-11-10 16:00:49.342941,2025-11-10 16:01:03.831896,0 days 00:00:14.488955,21,6,0.009872476805794885,1,980,0.9781049508667188,COMPLETE
285,50923.17935067373,2025-11-10 16:01:03.843995,2025-11-10 16:01:17.110494,0 days 00:00:13.266499,20,6,0.026684062776984128,1,866,0.993607819556057,COMPLETE
286,51009.21446183916,2025-11-10 16:01:17.133466,2025-11-10 16:01:30.900633,0 days 00:00:13.767167,20,6,0.027034759866952675,1,851,0.9999915640078054,COMPLETE
287,50955.95261165806,2025-11-10 16:01:30.913116,2025-11-10 16:01:43.047510,0 days 00:00:12.134394,20,6,0.024743282418522073,1,798,0.987317298792058,COMPLETE
288,50921.959330554644,2025-11-10 16:01:43.059316,2025-11-10 16:01:55.870287,0 days 00:00:12.810971,20,6,0.02645097630995532,1,795,0.9825429906774822,COMPLETE
289,51024.602626733904,2025-11-10 16:01:55.882646,2025-11-10 16:02:08.729165,0 days 00:00:12.846519,20,6,0.021747189934526377,1,782,0.9794956902401364,COMPLETE
290,77495.16683682876,2025-11-10 16:02:08.750478,2025-11-10 16:02:14.915546,0 days 00:00:06.165068,20,6,0.021397664339604543,0,705,0.9707437073971165,COMPLETE
291,50894.94462502857,2025-11-10 16:02:14.940087,2025-11-10 16:02:25.750768,0 days 00:00:10.810681,18,5,0.02489463490382619,1,776,0.9994074122778167,COMPLETE
292,51562.36459074173,2025-11-10 16:02:25.763954,2025-11-10 16:02:36.735949,0 days 00:00:10.971995,20,5,0.024395380505714017,1,794,0.999027667823867,COMPLETE
293,51229.331937950206,2025-11-10 16:02:36.757527,2025-11-10 16:02:47.229130,0 days 00:00:10.471603,18,5,0.01944313448969535,1,700,0.9518740062155264,COMPLETE
294,50957.30855593896,2025-11-10 16:02:47.251693,2025-11-10 16:03:01.434657,0 days 00:00:14.182964,19,5,0.024853048664349918,1,999,0.9999456047176757,COMPLETE
295,50837.45100766723,2025-11-10 16:03:01.478484,2025-11-10 16:03:16.380925,0 days 00:00:14.902441,18,5,0.02519856154237902,1,995,0.9694236568557246,COMPLETE
296,77603.73167485525,2025-11-10 16:03:16.440575,2025-11-10 16:03:22.343620,0 days 00:00:05.903045,18,5,0.011971400936890243,0,773,0.982572427808133,COMPLETE
297,51579.24510296969,2025-11-10 16:03:22.357127,2025-11-10 16:03:38.404188,0 days 00:00:16.047061,19,6,0.024887468489457835,2,657,0.9604429056432433,COMPLETE
298,67200.16419597808,2025-11-10 16:03:38.454474,2025-11-10 16:08:20.330185,0 days 00:04:41.875711,16,5,0.01749014161419456,9,1000,0.9695414157155982,COMPLETE
299,59553.42983700083,2025-11-10 16:08:20.344531,2025-11-10 16:09:24.318290,0 days 00:01:03.973759,19,6,0.03188733213711413,6,859,0.9853701250463585,COMPLETE
300,51254.30331479396,2025-11-10 16:09:24.331129,2025-11-10 16:09:35.165974,0 days 00:00:10.834845,19,5,0.03447798913884667,1,616,0.9468220650507498,COMPLETE
301,53567.71953636834,2025-11-10 16:09:35.197363,2025-11-10 16:10:00.808056,0 days 00:00:25.610693,18,29,0.02331905525931803,1,993,0.9999099644470809,COMPLETE
302,58565.31564439785,2025-11-10 16:10:00.829595,2025-11-10 16:10:45.613375,0 days 00:00:44.783780,20,7,0.03230874057891076,5,756,0.9659623175694735,COMPLETE
303,51271.13707542854,2025-11-10 16:10:45.626364,2025-11-10 16:10:56.637978,0 days 00:00:11.011614,19,6,0.015394787031783272,1,857,0.9860926568546621,COMPLETE
304,51273.37909467089,2025-11-10 16:10:56.650258,2025-11-10 16:11:09.777125,0 days 00:00:13.126867,20,7,0.022039132457134323,1,738,0.9434866010266723,COMPLETE
305,51798.630720368164,2025-11-10 16:11:09.789818,2025-11-10 16:11:30.015182,0 days 00:00:20.225364,17,5,0.026702856828146146,2,844,0.959727235970163,COMPLETE
306,77495.16683683265,2025-11-10 16:11:30.029012,2025-11-10 16:11:35.904047,0 days 00:00:05.875035,20,5,0.03318326258970481,0,634,0.9825288283354704,COMPLETE
307,50959.77008798059,2025-11-10 16:11:35.939143,2025-11-10 16:11:49.512246,0 days 00:00:13.573103,18,6,0.03688691059757462,1,893,0.9311471252331606,COMPLETE
308,51475.26548412979,2025-11-10 16:11:49.525079,2025-11-10 16:12:03.699913,0 days 00:00:14.174834,19,6,0.011559246941343427,1,974,0.9294909548592604,COMPLETE
309,52203.36036604175,2025-11-10 16:12:03.712591,2025-11-10 16:12:19.348136,0 days 00:00:15.635545,18,13,0.026154175842562914,1,865,0.9648297779447461,COMPLETE
310,77542.99523965936,2025-11-10 16:12:19.359817,2025-11-10 16:12:30.219374,0 days 00:00:10.859557,16,5,0.00012109316393643425,1,712,0.9868094782191004,COMPLETE
311,51684.6272479985,2025-11-10 16:12:30.230965,2025-11-10 16:12:51.567277,0 days 00:00:21.336312,20,6,0.0178671506726603,2,994,0.9532581071376981,COMPLETE
312,51151.6071906562,2025-11-10 16:12:51.579516,2025-11-10 16:13:05.137612,0 days 00:00:13.558096,21,7,0.038738354206308175,1,882,0.9758770232304047,COMPLETE
313,77549.56196885368,2025-11-10 16:13:05.149251,2025-11-10 16:13:11.545455,0 days 00:00:06.396204,19,5,0.03343744612690773,0,764,0.931646023123625,COMPLETE
