number,value,datetime_start,datetime_complete,duration,params_criterion,params_lags,params_lags_past_covariates,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_usar_max_depth,state
174,49.24101129799322,2025-11-15 16:46:35.513015,2025-11-15 16:47:08.653395,0 days 00:00:33.140380,squared_error,28,21,6,11,481,False,COMPLETE
175,51.90775986685283,2025-11-15 16:47:08.665898,2025-11-15 16:47:39.049084,0 days 00:00:30.383186,poisson,29,22,7,12,474,False,COMPLETE
176,53.04628742064269,2025-11-15 16:47:39.118123,2025-11-15 16:48:06.662879,0 days 00:00:27.544756,squared_error,10,20,6,11,394,False,COMPLETE
177,50.165157304759916,2025-11-15 16:48:06.721418,2025-11-15 16:48:34.716293,0 days 00:00:27.994875,squared_error,27,23,7,10,423,False,COMPLETE
178,49.498760359493936,2025-11-15 16:48:34.729125,2025-11-15 16:49:02.765852,0 days 00:00:28.036727,squared_error,28,21,8,12,465,False,COMPLETE
179,56.49075206672008,2025-11-15 16:49:02.780054,2025-11-15 16:49:39.306673,0 days 00:00:36.526619,squared_error,6,22,6,11,524,False,COMPLETE
180,49.84762419695172,2025-11-15 16:49:39.373540,2025-11-15 16:50:24.610271,0 days 00:00:45.236731,squared_error,26,19,7,10,776,False,COMPLETE
181,49.30354816020676,2025-11-15 16:50:24.722202,2025-11-15 16:51:02.319255,0 days 00:00:37.597053,squared_error,28,21,6,11,622,False,COMPLETE
182,49.44504653494924,2025-11-15 16:51:02.379724,2025-11-15 16:51:43.177294,0 days 00:00:40.797570,squared_error,29,20,6,12,650,False,COMPLETE
183,49.226919125021986,2025-11-15 16:51:43.190320,2025-11-15 16:52:13.526625,0 days 00:00:30.336305,squared_error,28,21,7,11,446,False,COMPLETE
184,49.49864117825611,2025-11-15 16:52:13.539465,2025-11-15 16:52:42.873563,0 days 00:00:29.334098,squared_error,27,22,5,10,393,False,COMPLETE
185,49.34309249298714,2025-11-15 16:52:42.886710,2025-11-15 16:53:16.467968,0 days 00:00:33.581258,squared_error,28,21,6,14,505,False,COMPLETE
186,49.466410630837245,2025-11-15 16:53:16.563590,2025-11-15 16:53:58.060489,0 days 00:00:41.496899,squared_error,28,20,8,12,700,False,COMPLETE
187,47.98491603827746,2025-11-15 16:53:58.072988,2025-11-15 16:54:12.562855,0 days 00:00:14.489867,squared_error,28,1,6,13,403,False,COMPLETE
188,50.117852061181694,2025-11-15 16:54:12.638877,2025-11-15 16:54:39.352821,0 days 00:00:26.713944,squared_error,29,23,7,13,371,False,COMPLETE
189,49.43786429786741,2025-11-15 16:54:39.417299,2025-11-15 16:54:55.737939,0 days 00:00:16.320640,squared_error,27,3,5,14,433,False,COMPLETE
190,49.6481236784481,2025-11-15 16:54:55.750413,2025-11-15 16:55:20.726813,0 days 00:00:24.976400,squared_error,29,18,6,13,396,False,COMPLETE
191,49.26880525936359,2025-11-15 16:55:20.742007,2025-11-15 16:55:55.918549,0 days 00:00:35.176542,squared_error,28,21,6,11,513,False,COMPLETE
192,49.209879319814505,2025-11-15 16:55:56.030727,2025-11-15 16:56:26.326278,0 days 00:00:30.295551,squared_error,28,22,7,12,477,False,COMPLETE
193,49.55349384312821,2025-11-15 16:56:26.374343,2025-11-15 16:56:50.269097,0 days 00:00:23.894754,squared_error,27,22,7,12,349,False,COMPLETE
194,49.51361798982251,2025-11-15 16:56:50.367520,2025-11-15 16:57:23.411280,0 days 00:00:33.043760,squared_error,28,22,8,11,520,False,COMPLETE
195,49.67665730547277,2025-11-15 16:57:23.423621,2025-11-15 16:57:48.642490,0 days 00:00:25.218869,squared_error,29,20,7,10,437,False,COMPLETE
196,48.93174038818519,2025-11-15 16:57:48.671693,2025-11-15 16:58:08.869720,0 days 00:00:20.198027,squared_error,28,21,6,12,323,False,COMPLETE
197,49.78996587860234,2025-11-15 16:58:08.985257,2025-11-15 16:58:27.996867,0 days 00:00:19.011610,squared_error,26,22,7,12,311,False,COMPLETE
198,50.368126828520715,2025-11-15 16:58:28.113747,2025-11-15 16:58:50.326353,0 days 00:00:22.212606,squared_error,27,23,5,12,327,False,COMPLETE
199,49.67290594427043,2025-11-15 16:58:50.458853,2025-11-15 16:59:14.190213,0 days 00:00:23.731360,friedman_mse,28,20,8,12,392,False,COMPLETE
200,51.39283531188298,2025-11-15 16:59:14.203860,2025-11-15 16:59:36.766078,0 days 00:00:22.562218,squared_error,14,21,7,11,342,False,COMPLETE
201,49.254510639203524,2025-11-15 16:59:36.823251,2025-11-15 17:00:14.815000,0 days 00:00:37.991749,squared_error,28,21,6,11,614,False,COMPLETE
202,49.74151746199492,2025-11-15 17:00:14.863171,2025-11-15 17:00:45.829333,0 days 00:00:30.966162,squared_error,29,22,6,10,488,False,COMPLETE
203,48.90497545805156,2025-11-15 17:00:45.844496,2025-11-15 17:01:05.130459,0 days 00:00:19.285963,squared_error,28,21,6,11,298,False,COMPLETE
204,50.66603339771127,2025-11-15 17:01:05.210443,2025-11-15 17:01:19.681981,0 days 00:00:14.471538,squared_error,18,6,5,13,298,False,COMPLETE
205,49.58774970420909,2025-11-15 17:01:19.732346,2025-11-15 17:01:37.207337,0 days 00:00:17.474991,squared_error,27,20,6,12,262,False,COMPLETE
206,49.040210199279485,2025-11-15 17:01:37.309225,2025-11-15 17:01:55.241963,0 days 00:00:17.932738,squared_error,30,21,7,11,300,False,COMPLETE
207,48.992097760592046,2025-11-15 17:01:55.261554,2025-11-15 17:02:13.151564,0 days 00:00:17.890010,squared_error,30,22,7,10,295,False,COMPLETE
208,51.68660177849919,2025-11-15 17:02:13.193273,2025-11-15 17:02:31.122424,0 days 00:00:17.929151,poisson,30,21,7,10,288,False,COMPLETE
209,49.60846431495631,2025-11-15 17:02:31.135673,2025-11-15 17:02:51.801406,0 days 00:00:20.665733,squared_error,30,23,7,10,328,False,COMPLETE
210,49.34210361479701,2025-11-15 17:02:51.814420,2025-11-15 17:03:07.856888,0 days 00:00:16.042468,squared_error,30,20,8,11,259,False,COMPLETE
211,49.61183854787461,2025-11-15 17:03:07.956270,2025-11-15 17:03:26.968197,0 days 00:00:19.011927,squared_error,29,22,7,12,301,False,COMPLETE
212,51.35838394554423,2025-11-15 17:03:27.016606,2025-11-15 17:03:46.227440,0 days 00:00:19.210834,squared_error,29,22,7,68,367,False,COMPLETE
213,49.11981972083626,2025-11-15 17:03:46.293107,2025-11-15 17:04:05.959270,0 days 00:00:19.666163,squared_error,30,21,7,11,326,False,COMPLETE
214,48.60948945075924,2025-11-15 17:04:06.065956,2025-11-15 17:04:20.143461,0 days 00:00:14.077505,squared_error,30,2,8,10,333,False,COMPLETE
215,47.92012469224473,2025-11-15 17:04:20.179893,2025-11-15 17:04:30.585625,0 days 00:00:10.405732,squared_error,30,1,8,10,327,False,COMPLETE
216,47.69089259459484,2025-11-15 17:04:30.646210,2025-11-15 17:04:40.780908,0 days 00:00:10.134698,squared_error,30,1,8,10,306,False,COMPLETE
217,48.29921031876467,2025-11-15 17:04:40.862971,2025-11-15 17:04:52.505508,0 days 00:00:11.642537,squared_error,30,1,9,10,330,False,COMPLETE
218,48.06359685073508,2025-11-15 17:04:52.569340,2025-11-15 17:05:02.363437,0 days 00:00:09.794097,squared_error,30,1,9,10,306,False,COMPLETE
219,48.01426143991499,2025-11-15 17:05:02.461790,2025-11-15 17:05:13.039276,0 days 00:00:10.577486,squared_error,30,1,9,10,294,False,COMPLETE
220,48.18601246573657,2025-11-15 17:05:13.109931,2025-11-15 17:05:22.807593,0 days 00:00:09.697662,squared_error,30,1,9,10,254,False,COMPLETE
221,48.221510536399634,2025-11-15 17:05:22.904891,2025-11-15 17:05:32.825095,0 days 00:00:09.920204,squared_error,30,1,9,10,253,False,COMPLETE
222,48.13360617785122,2025-11-15 17:05:32.909675,2025-11-15 17:05:42.426816,0 days 00:00:09.517141,squared_error,30,1,9,10,240,False,COMPLETE
223,48.14800108021343,2025-11-15 17:05:42.519601,2025-11-15 17:05:51.976243,0 days 00:00:09.456642,squared_error,30,1,9,10,237,False,COMPLETE
224,48.14800108021343,2025-11-15 17:05:52.075046,2025-11-15 17:06:01.438865,0 days 00:00:09.363819,squared_error,30,1,9,10,237,False,COMPLETE
225,48.127989891734444,2025-11-15 17:06:01.455955,2025-11-15 17:06:11.027257,0 days 00:00:09.571302,squared_error,30,1,9,10,242,False,COMPLETE
226,48.161870819746625,2025-11-15 17:06:11.039905,2025-11-15 17:06:20.136957,0 days 00:00:09.097052,squared_error,30,1,9,10,234,False,COMPLETE
227,48.22462047363093,2025-11-15 17:06:20.159367,2025-11-15 17:06:29.294796,0 days 00:00:09.135429,squared_error,30,1,9,10,198,False,COMPLETE
228,48.172640224068054,2025-11-15 17:06:29.338427,2025-11-15 17:06:38.190573,0 days 00:00:08.852146,squared_error,30,1,9,10,190,False,COMPLETE
229,48.21434754579403,2025-11-15 17:06:38.282826,2025-11-15 17:06:47.371397,0 days 00:00:09.088571,squared_error,30,1,9,10,194,False,COMPLETE
230,48.21434754579403,2025-11-15 17:06:47.442411,2025-11-15 17:06:56.406611,0 days 00:00:08.964200,squared_error,30,1,9,10,194,False,COMPLETE
231,48.23135103903774,2025-11-15 17:06:56.504194,2025-11-15 17:07:06.042617,0 days 00:00:09.538423,squared_error,30,1,9,10,202,False,COMPLETE
232,48.168534441474556,2025-11-15 17:07:06.055147,2025-11-15 17:07:16.173064,0 days 00:00:10.117917,squared_error,30,1,9,10,188,False,COMPLETE
233,48.20877733357834,2025-11-15 17:07:16.276090,2025-11-15 17:07:25.584331,0 days 00:00:09.308241,squared_error,30,1,9,10,176,False,COMPLETE
234,48.170293111421124,2025-11-15 17:07:25.608620,2025-11-15 17:07:35.127862,0 days 00:00:09.519242,squared_error,30,1,9,10,185,False,COMPLETE
235,48.167898566327864,2025-11-15 17:07:35.172433,2025-11-15 17:07:44.622799,0 days 00:00:09.450366,squared_error,30,1,9,10,187,False,COMPLETE
236,48.192837429290705,2025-11-15 17:07:44.652776,2025-11-15 17:07:53.849932,0 days 00:00:09.197156,squared_error,30,1,9,10,180,False,COMPLETE
237,48.25264157943455,2025-11-15 17:07:53.915685,2025-11-15 17:08:00.663433,0 days 00:00:06.747748,friedman_mse,30,1,9,10,163,False,COMPLETE
238,48.19529272504322,2025-11-15 17:08:00.755056,2025-11-15 17:08:09.923682,0 days 00:00:09.168626,friedman_mse,30,1,9,10,182,False,COMPLETE
239,48.19272822931722,2025-11-15 17:08:10.019280,2025-11-15 17:08:18.987459,0 days 00:00:08.968179,friedman_mse,30,1,9,10,179,False,COMPLETE
240,48.964847753845255,2025-11-15 17:08:19.063772,2025-11-15 17:08:28.620345,0 days 00:00:09.556573,friedman_mse,30,2,9,10,196,False,COMPLETE
241,48.199728696525845,2025-11-15 17:08:28.708071,2025-11-15 17:08:36.726082,0 days 00:00:08.018011,friedman_mse,30,1,9,10,170,False,COMPLETE
242,49.162905189915136,2025-11-15 17:08:36.808196,2025-11-15 17:08:45.702422,0 days 00:00:08.894226,friedman_mse,30,2,9,10,180,False,COMPLETE
243,49.11383387926851,2025-11-15 17:08:45.716107,2025-11-15 17:08:55.058196,0 days 00:00:09.342089,friedman_mse,30,1,10,10,180,False,COMPLETE
244,48.15111756435529,2025-11-15 17:08:55.117702,2025-11-15 17:09:06.137674,0 days 00:00:11.019972,friedman_mse,30,1,9,10,207,False,COMPLETE
245,49.975970477698056,2025-11-15 17:09:06.304045,2025-11-15 17:09:16.143551,0 days 00:00:09.839506,friedman_mse,30,2,10,10,227,False,COMPLETE
246,48.168779114642085,2025-11-15 17:09:16.205940,2025-11-15 17:09:25.285073,0 days 00:00:09.079133,friedman_mse,30,1,9,10,175,False,COMPLETE
247,49.289399362713155,2025-11-15 17:09:25.367553,2025-11-15 17:09:33.933623,0 days 00:00:08.566070,friedman_mse,30,2,9,10,162,False,COMPLETE
248,49.79069573066725,2025-11-15 17:09:34.022954,2025-11-15 17:09:43.431557,0 days 00:00:09.408603,friedman_mse,30,3,9,10,174,False,COMPLETE
249,48.96287024782302,2025-11-15 17:09:43.501621,2025-11-15 17:09:53.163758,0 days 00:00:09.662137,friedman_mse,30,1,10,10,210,False,COMPLETE
250,48.167898566327864,2025-11-15 17:09:53.204917,2025-11-15 17:10:02.341626,0 days 00:00:09.136709,friedman_mse,30,1,9,10,187,False,COMPLETE
251,48.76926114616861,2025-11-15 17:10:02.362000,2025-11-15 17:10:12.211559,0 days 00:00:09.849559,friedman_mse,29,2,9,10,183,False,COMPLETE
252,50.62620856064797,2025-11-15 17:10:12.224890,2025-11-15 17:10:17.826401,0 days 00:00:05.601511,friedman_mse,30,3,10,10,152,False,COMPLETE
253,48.19206035710621,2025-11-15 17:10:17.856572,2025-11-15 17:10:27.226772,0 days 00:00:09.370200,friedman_mse,29,1,9,10,193,False,COMPLETE
254,48.396412389020334,2025-11-15 17:10:27.242306,2025-11-15 17:10:36.375198,0 days 00:00:09.132892,friedman_mse,29,1,9,10,214,False,COMPLETE
255,49.66713752998061,2025-11-15 17:10:36.388792,2025-11-15 17:10:41.626074,0 days 00:00:05.237282,friedman_mse,29,2,10,10,132,False,COMPLETE
256,48.15056674534955,2025-11-15 17:10:41.638999,2025-11-15 17:10:51.115413,0 days 00:00:09.476414,friedman_mse,30,1,9,10,230,False,COMPLETE
257,49.11341239298879,2025-11-15 17:10:51.160047,2025-11-15 17:11:00.748148,0 days 00:00:09.588101,friedman_mse,29,2,9,10,232,False,COMPLETE
258,49.1063670025173,2025-11-15 17:11:00.802715,2025-11-15 17:11:09.567085,0 days 00:00:08.764370,friedman_mse,30,1,10,10,175,False,COMPLETE
259,48.83299376913261,2025-11-15 17:11:09.668214,2025-11-15 17:11:16.683940,0 days 00:00:07.015726,friedman_mse,29,2,9,10,161,False,COMPLETE
260,48.202431252785786,2025-11-15 17:11:16.752064,2025-11-15 17:11:26.480331,0 days 00:00:09.728267,friedman_mse,30,1,9,10,228,False,COMPLETE
261,49.78705394260539,2025-11-15 17:11:26.551201,2025-11-15 17:11:36.713662,0 days 00:00:10.162461,friedman_mse,29,3,10,10,223,False,COMPLETE
262,48.14800108021343,2025-11-15 17:11:36.726509,2025-11-15 17:11:45.926944,0 days 00:00:09.200435,friedman_mse,30,1,9,10,237,False,COMPLETE
263,49.015815386365794,2025-11-15 17:11:45.962667,2025-11-15 17:11:56.090130,0 days 00:00:10.127463,friedman_mse,29,2,9,10,240,False,COMPLETE
264,48.96942613133917,2025-11-15 17:11:56.194026,2025-11-15 17:12:05.701525,0 days 00:00:09.507499,friedman_mse,30,1,10,10,206,False,COMPLETE
265,48.63884778424041,2025-11-15 17:12:05.729244,2025-11-15 17:12:15.299000,0 days 00:00:09.569756,friedman_mse,30,2,8,10,193,False,COMPLETE
266,48.37053066586511,2025-11-15 17:12:15.405726,2025-11-15 17:12:24.903017,0 days 00:00:09.497291,friedman_mse,29,1,9,10,245,False,COMPLETE
267,48.15111756435529,2025-11-15 17:12:24.963730,2025-11-15 17:12:34.143297,0 days 00:00:09.179567,friedman_mse,30,1,9,10,207,False,COMPLETE
268,48.98860997576638,2025-11-15 17:12:34.156423,2025-11-15 17:12:43.558630,0 days 00:00:09.402207,friedman_mse,29,2,8,10,216,False,COMPLETE
269,48.7963112063569,2025-11-15 17:12:43.571897,2025-11-15 17:12:52.913726,0 days 00:00:09.341829,friedman_mse,30,1,10,10,236,False,COMPLETE
270,49.453396221419425,2025-11-15 17:12:52.998479,2025-11-15 17:13:02.651991,0 days 00:00:09.653512,friedman_mse,29,3,9,10,191,False,COMPLETE
271,48.886212545732704,2025-11-15 17:13:02.669474,2025-11-15 17:13:12.170585,0 days 00:00:09.501111,friedman_mse,30,2,9,10,213,False,COMPLETE
272,47.75666820423296,2025-11-15 17:13:12.287920,2025-11-15 17:13:22.101772,0 days 00:00:09.813852,friedman_mse,30,1,8,11,244,False,COMPLETE
273,48.25984137979806,2025-11-15 17:13:22.198747,2025-11-15 17:13:31.834399,0 days 00:00:09.635652,friedman_mse,29,1,8,11,262,False,COMPLETE
274,50.66572789045279,2025-11-15 17:13:31.903501,2025-11-15 17:13:41.180293,0 days 00:00:09.276792,friedman_mse,30,2,8,46,231,False,COMPLETE
275,48.94020174353687,2025-11-15 17:13:41.249330,2025-11-15 17:13:50.931641,0 days 00:00:09.682311,friedman_mse,29,1,10,11,250,False,COMPLETE
276,47.55042425349986,2025-11-15 17:13:50.945306,2025-11-15 17:13:59.972936,0 days 00:00:09.027630,friedman_mse,30,1,8,10,211,False,COMPLETE
277,48.917244735225246,2025-11-15 17:14:00.122205,2025-11-15 17:14:09.957195,0 days 00:00:09.834990,friedman_mse,29,2,8,10,205,False,COMPLETE
278,49.387255435469726,2025-11-15 17:14:09.974489,2025-11-15 17:14:20.136249,0 days 00:00:10.161760,friedman_mse,30,3,8,11,227,False,COMPLETE
279,48.12507626612811,2025-11-15 17:14:20.149378,2025-11-15 17:14:30.268585,0 days 00:00:10.119207,friedman_mse,30,1,9,10,260,False,COMPLETE
280,49.0102233532966,2025-11-15 17:14:30.315279,2025-11-15 17:14:40.432482,0 days 00:00:10.117203,friedman_mse,29,2,8,11,256,False,COMPLETE
281,48.02979186698763,2025-11-15 17:14:40.503513,2025-11-15 17:14:50.362220,0 days 00:00:09.858707,friedman_mse,30,1,9,10,270,False,COMPLETE
282,48.77825777233578,2025-11-15 17:14:50.378737,2025-11-15 17:14:59.849421,0 days 00:00:09.470684,friedman_mse,30,1,10,10,268,False,COMPLETE
283,51.49009623492136,2025-11-15 17:14:59.962083,2025-11-15 17:15:09.433559,0 days 00:00:09.471476,friedman_mse,30,2,9,52,237,False,COMPLETE
284,47.734509755919674,2025-11-15 17:15:09.459707,2025-11-15 17:15:19.347001,0 days 00:00:09.887294,friedman_mse,30,1,8,11,266,False,COMPLETE
285,49.21312366007045,2025-11-15 17:15:19.500270,2025-11-15 17:15:29.936646,0 days 00:00:10.436376,friedman_mse,30,4,8,11,213,False,COMPLETE
286,51.98727305336289,2025-11-15 17:15:30.063889,2025-11-15 17:15:39.626171,0 days 00:00:09.562282,friedman_mse,29,2,8,74,268,False,COMPLETE
287,48.15661235083133,2025-11-15 17:15:39.651392,2025-11-15 17:15:49.527199,0 days 00:00:09.875807,friedman_mse,30,1,9,11,235,False,COMPLETE
288,48.85217470947372,2025-11-15 17:15:49.613123,2025-11-15 17:15:59.021167,0 days 00:00:09.408044,friedman_mse,30,1,10,11,238,False,COMPLETE
289,49.026387764044365,2025-11-15 17:15:59.093463,2025-11-15 17:16:09.092418,0 days 00:00:09.998955,friedman_mse,29,2,8,11,276,False,COMPLETE
290,56.76054580324861,2025-11-15 17:16:09.170109,2025-11-15 17:16:18.227329,0 days 00:00:09.057220,friedman_mse,1,1,9,11,223,False,COMPLETE
291,48.589461776767976,2025-11-15 17:16:18.407022,2025-11-15 17:16:28.560577,0 days 00:00:10.153555,friedman_mse,30,2,8,11,254,False,COMPLETE
292,49.87326994857914,2025-11-15 17:16:28.699140,2025-11-15 17:16:39.500569,0 days 00:00:10.801429,friedman_mse,29,3,9,10,276,False,COMPLETE
293,50.491585954765696,2025-11-15 17:16:39.516123,2025-11-15 17:16:49.190436,0 days 00:00:09.674313,poisson,30,1,9,10,208,False,COMPLETE
294,48.363154355445715,2025-11-15 17:16:49.280297,2025-11-15 17:16:58.898061,0 days 00:00:09.617764,friedman_mse,29,1,9,11,237,False,COMPLETE
295,50.07393442868209,2025-11-15 17:16:58.996242,2025-11-15 17:17:09.311154,0 days 00:00:10.314912,friedman_mse,30,2,10,10,247,False,COMPLETE
296,48.16851225051211,2025-11-15 17:17:09.423441,2025-11-15 17:17:18.676750,0 days 00:00:09.253309,friedman_mse,30,1,9,11,215,False,COMPLETE
297,48.05903569458859,2025-11-15 17:17:18.691112,2025-11-15 17:17:28.218584,0 days 00:00:09.527472,friedman_mse,29,1,8,11,217,False,COMPLETE
298,50.506757186686016,2025-11-15 17:17:28.304375,2025-11-15 17:17:38.072844,0 days 00:00:09.768469,friedman_mse,29,2,8,37,225,False,COMPLETE
299,48.26043510301972,2025-11-15 17:17:38.087697,2025-11-15 17:17:48.117855,0 days 00:00:10.030158,friedman_mse,29,1,8,11,268,False,COMPLETE
300,49.35060205115322,2025-11-15 17:17:48.243431,2025-11-15 17:17:58.210038,0 days 00:00:09.966607,friedman_mse,30,3,8,11,214,False,COMPLETE
301,51.69496619652563,2025-11-15 17:17:58.257899,2025-11-15 17:18:02.533132,0 days 00:00:04.275233,friedman_mse,29,2,10,11,10,False,COMPLETE
302,48.1147526091499,2025-11-15 17:18:02.609140,2025-11-15 17:18:12.398057,0 days 00:00:09.788917,friedman_mse,30,1,9,11,247,False,COMPLETE
303,49.841720132512556,2025-11-15 17:18:12.451250,2025-11-15 17:18:21.747325,0 days 00:00:09.296075,friedman_mse,30,1,11,11,248,False,COMPLETE
304,49.05787220468774,2025-11-15 17:18:21.805795,2025-11-15 17:18:32.105999,0 days 00:00:10.300204,friedman_mse,29,2,8,11,270,False,COMPLETE
305,48.158233575484424,2025-11-15 17:18:32.152764,2025-11-15 17:18:41.583838,0 days 00:00:09.431074,friedman_mse,30,1,9,11,236,False,COMPLETE
306,48.23879931208796,2025-11-15 17:18:41.597424,2025-11-15 17:18:51.459226,0 days 00:00:09.861802,friedman_mse,29,1,8,11,284,False,COMPLETE
307,50.06406420714423,2025-11-15 17:18:51.514421,2025-11-15 17:19:01.204788,0 days 00:00:09.690367,friedman_mse,30,2,10,11,239,False,COMPLETE
308,47.80692587654177,2025-11-15 17:19:01.264855,2025-11-15 17:19:10.748815,0 days 00:00:09.483960,friedman_mse,30,1,8,10,252,False,COMPLETE
309,49.389165374827456,2025-11-15 17:19:10.779676,2025-11-15 17:19:21.156874,0 days 00:00:10.377198,friedman_mse,29,3,8,10,276,False,COMPLETE
310,48.607588247705486,2025-11-15 17:19:21.262404,2025-11-15 17:19:31.140672,0 days 00:00:09.878268,friedman_mse,30,2,8,11,253,False,COMPLETE
311,49.7190535558396,2025-11-15 17:19:31.222237,2025-11-15 17:19:40.540666,0 days 00:00:09.318429,friedman_mse,16,1,9,10,232,False,COMPLETE
312,51.892350663146466,2025-11-15 17:19:40.695689,2025-11-15 17:19:50.478244,0 days 00:00:09.782555,friedman_mse,29,1,8,63,280,False,COMPLETE
313,49.07149034142683,2025-11-15 17:19:50.590549,2025-11-15 17:20:00.561427,0 days 00:00:09.970878,friedman_mse,30,2,9,10,246,False,COMPLETE
314,49.52194197266711,2025-11-15 17:20:00.681735,2025-11-15 17:20:10.810257,0 days 00:00:10.128522,friedman_mse,30,4,9,11,228,False,COMPLETE
315,50.41161255892111,2025-11-15 17:20:10.900759,2025-11-15 17:20:20.542319,0 days 00:00:09.641560,poisson,29,1,8,10,258,False,COMPLETE
316,49.97418642782301,2025-11-15 17:20:20.617854,2025-11-15 17:20:30.762405,0 days 00:00:10.144551,friedman_mse,30,2,10,11,285,False,COMPLETE
317,48.38296031604284,2025-11-15 17:20:30.787947,2025-11-15 17:20:40.170897,0 days 00:00:09.382950,friedman_mse,29,1,9,10,215,False,COMPLETE
318,50.0301058571765,2025-11-15 17:20:40.184544,2025-11-15 17:20:49.734207,0 days 00:00:09.549663,friedman_mse,12,1,9,10,251,False,COMPLETE
319,48.70155242948317,2025-11-15 17:20:49.854305,2025-11-15 17:21:00.255666,0 days 00:00:10.401361,friedman_mse,30,2,8,11,227,False,COMPLETE
320,49.206073801223155,2025-11-15 17:21:00.307253,2025-11-15 17:21:10.356191,0 days 00:00:10.048938,friedman_mse,29,1,10,10,284,False,COMPLETE
321,54.618097080790335,2025-11-15 17:21:10.516267,2025-11-15 17:21:19.864108,0 days 00:00:09.347841,friedman_mse,30,3,19,11,208,False,COMPLETE
322,49.011938360928006,2025-11-15 17:21:19.903468,2025-11-15 17:21:30.293735,0 days 00:00:10.390267,friedman_mse,30,2,9,10,261,False,COMPLETE
323,47.65444902808724,2025-11-15 17:21:30.381904,2025-11-15 17:21:40.198011,0 days 00:00:09.816107,friedman_mse,30,1,8,10,302,False,COMPLETE
324,48.75237540087491,2025-11-15 17:21:40.251811,2025-11-15 17:21:50.057869,0 days 00:00:09.806058,friedman_mse,20,1,8,11,293,False,COMPLETE
325,49.091773763115974,2025-11-15 17:21:50.093782,2025-11-15 17:22:00.950448,0 days 00:00:10.856666,friedman_mse,29,2,8,10,304,False,COMPLETE
326,47.72653081803719,2025-11-15 17:22:01.039331,2025-11-15 17:22:10.868402,0 days 00:00:09.829071,friedman_mse,30,1,8,11,272,False,COMPLETE
327,49.92996877604538,2025-11-15 17:22:10.912292,2025-11-15 17:22:23.929117,0 days 00:00:13.016825,friedman_mse,29,8,8,11,309,False,COMPLETE
328,47.710302435266534,2025-11-15 17:22:23.999785,2025-11-15 17:22:33.940130,0 days 00:00:09.940345,friedman_mse,30,1,8,11,269,False,COMPLETE
329,48.50473540026604,2025-11-15 17:22:34.005359,2025-11-15 17:22:44.318971,0 days 00:00:10.313612,friedman_mse,30,2,8,11,273,False,COMPLETE
330,48.21545063789243,2025-11-15 17:22:44.357606,2025-11-15 17:22:54.974425,0 days 00:00:10.616819,friedman_mse,29,1,8,12,328,False,COMPLETE
331,48.49358623980545,2025-11-15 17:22:55.038286,2025-11-15 17:23:05.146505,0 days 00:00:10.108219,friedman_mse,30,2,8,10,267,False,COMPLETE
332,49.47661934399679,2025-11-15 17:23:05.250882,2025-11-15 17:23:16.286607,0 days 00:00:11.035725,friedman_mse,29,3,8,11,295,False,COMPLETE
333,47.710318291394486,2025-11-15 17:23:16.485859,2025-11-15 17:23:25.962050,0 days 00:00:09.476191,friedman_mse,30,1,8,10,260,False,COMPLETE
334,51.6008542643772,2025-11-15 17:23:26.005711,2025-11-15 17:23:35.830054,0 days 00:00:09.824343,friedman_mse,29,1,8,88,316,False,COMPLETE
335,48.56157343804336,2025-11-15 17:23:35.946609,2025-11-15 17:23:46.142359,0 days 00:00:10.195750,friedman_mse,30,2,8,10,262,False,COMPLETE
336,48.19405662463379,2025-11-15 17:23:46.324819,2025-11-15 17:23:56.771855,0 days 00:00:10.447036,friedman_mse,29,1,8,10,285,False,COMPLETE
337,48.607588247705486,2025-11-15 17:23:56.848232,2025-11-15 17:24:07.051184,0 days 00:00:10.202952,friedman_mse,30,2,8,10,253,False,COMPLETE
338,50.31811451619671,2025-11-15 17:24:07.110500,2025-11-15 17:24:20.504257,0 days 00:00:13.393757,poisson,30,1,8,10,347,False,COMPLETE
339,50.40927466942323,2025-11-15 17:24:20.517443,2025-11-15 17:24:29.762794,0 days 00:00:09.245351,friedman_mse,8,1,9,10,273,False,COMPLETE
340,49.254294274993725,2025-11-15 17:24:29.859543,2025-11-15 17:24:40.837502,0 days 00:00:10.977959,friedman_mse,30,3,8,11,313,False,COMPLETE
341,49.11884364919453,2025-11-15 17:24:40.849965,2025-11-15 17:24:50.443067,0 days 00:00:09.593102,friedman_mse,29,2,9,10,248,False,COMPLETE
342,47.624104319634604,2025-11-15 17:24:50.553258,2025-11-15 17:25:01.168896,0 days 00:00:10.615638,friedman_mse,30,1,8,10,295,False,COMPLETE
343,49.49223612414556,2025-11-15 17:25:01.193266,2025-11-15 17:25:12.036144,0 days 00:00:10.842878,friedman_mse,29,4,8,11,300,False,COMPLETE
344,49.51937008923826,2025-11-15 17:25:12.126652,2025-11-15 17:25:25.334617,0 days 00:00:13.207965,friedman_mse,30,2,8,30,344,False,COMPLETE
345,47.67938548242788,2025-11-15 17:25:25.354370,2025-11-15 17:25:35.394662,0 days 00:00:10.040292,friedman_mse,30,1,8,10,281,False,COMPLETE
346,48.18501989402302,2025-11-15 17:25:35.417127,2025-11-15 17:25:45.453710,0 days 00:00:10.036583,friedman_mse,29,1,8,10,286,False,COMPLETE
